"Metabolite","p_value"
"Path321",0.808803127929024
"Path322",0.487797951336056
"Path323",0.218267042592881
"Path324",0.972627134524503
"Path325",0.499295079133887
"Path326",0.122438050416337
"Path327",0.41325191406246
"Path328",0.782939159202061
"Path329",0.244899007094517
"Path330",0.523488230543891
"Path331",0.524400945469902
"Path332",0.437878118473557
"Path333",0.347953721411243
"Path334",0.280877824639354
"Path335",0.477734093411409
"Path336",0.634066957177247
"Path337",0.159848822271483
"Path338",0.413251914062459
"Path339",0.41325191406246
"Path340",0.324913932333046
"Path341",0.0148264700652195
"Path342",0.521394804974276
"Path343",0.520988861657539
"Path344",0.827025600930148
"Path345",0.41325191406246
"Path346",0.0548043121425715
"Path347",0.548011712082874
"Path348",0.41325191406246
"Path349",0.952974821954975
"Path350",0.412899422113754
"Path351",0.795976555542098
"Path352",0.1322811305276
"Path353",0.14327925156655
"Path354",0.73500282026182
"Path355",0.266899960556044
"Path356",0.456322564513765
"Path357",0.843181565978487
"Path358",0.902167642706158
"Path359",0.417370179909899
"Path360",0.524257900502448
"Path361",0.335755767246556
"Path362",0.633869406885548
"Path363",0.523366008488505
"Path364",0.889234855898108
"Path365",0.864902909872653
"Path366",0.457193601648157
"Path367",0.45939767807364
"Path368",0.41325191406246
"Path369",0.41325191406246
"Path370",0.43846077538154
"Path371",0.589933721011501
"Path372",0.107280220700084
"Path373",0.66511670146629
"Path374",0.291087206217237
"Path375",0.253536373946588
"Path376",0.482457219281644
"Path377",0.468299986491491
"Path378",0.387807693288608
"Path379",0.41325191406246
"Path380",0.232635372595146
"Path381",0.247670410433581
"Path382",0.232635372595146
"Path383",0.237536881417404
"Path384",0.166160984267732
"Path385",0.705189265708757
"Path386",0.214067493008226
"Path387",0.693035325136969
"Path388",0.532242833993573
"Path389",0.0592070803361627
"Path390",0.413251914062458
"Path391",0.10978758778553
"Path392",0.295358313086751
"Path393",0.612127313449782
"Path394",0.666291302299592
"Path395",0.963329026637258
"Path396",0.497440855493816
"Path397",0.0769392665190309
"Path398",0.41325191406246
"Path399",0.833573604347486
"Path400",0.230956383718214
"Path401",0.718912737786235
"Path402",0.325833904043269
"Path403",0.279622997903734
"Path404",0.279622997903734
"Path405",0.707209508823675
"Path406",0.776426775351584
"Path407",0.239956000618034
"Path408",0.338269005265864
"Path409",0.454960495383537
"Path410",0.587120756279221
"Path411",0.8308831209001
"Path412",0.474399314885504
"Path413",0.20885122511997
"Path414",0.258089095591809
"Path415",0.41325191406246
"Path416",0.539394655021966
"Path417",0.74626303593164
"Path418",0.41325191406246
"Path419",0.548569738557759
"Path420",0.870162198846258
"Path421",0.192691252665507
"Path422",0.580135211748964
"Path423",0.413251914062459
"Path424",0.793323515248332
"Path425",0.515399051677611
"Path426",0.431275011360828
"Path427",0.703431643841885
"Path428",0.420653826875085
"Path429",0.248501011685144
"Path430",0.206011776733541
"Path431",0.413251914062461
"Path432",0.374803893737787
"Path433",0.396472802032178
"Path434",0.0259718548422911
"Path435",0.41325191406246
"Path436",0.41325191406246
"Path437",0.118123347033431
"Path438",0.224451121209358
"Path439",0.153219536856399
"Path440",0.552891591371919
"Path441",0.270642314435863
"Path442",0.270966959216033
"Path443",0.231221819696177
"Path444",0.730441643358869
"Path445",0.376248623812483
"Path446",0.174456898834653
"Path447",0.200489948087208
"Path448",0.521963755549384
"Path449",0.41325191406246
"Path450",0.41325191406246
"Path451",0.477602105214835
"Path452",0.41325191406246
"Path453",0.533376267000156
"Path454",0.302261335842063
"Path455",0.199834023334869
"Path456",0.487035969312864
"Path457",0.442965838620914
"Path458",0.770265183250894
"Path459",0.520341923844841
"Path460",0.425088915664372
"Path461",0.413251914062459
"Path462",0.463121688073138
"Path463",0.951336624900839
"Path464",0.0553608516635745
"Path465",0.665725485170171
"Path466",0.41325191406246
"Path467",0.41325191406246
"Path468",0.41325191406246
"Path469",0.319926975262527
"Path470",0.844259431259457
"Path471",0.822591851839445
"Path472",0.480545682341663
"Path473",0.982988871148318
"Path474",0.982988871148318
"Path475",0.786794217504967
"Path476",0.318359343377764
"Path477",0.169486813533218
"Path478",0.330549029884694
"Path479",0.490907561809952
"Path480",0.971831696365098
"Path481",0.428366913201973
"Path482",0.820084119559082
"Path483",0.326443109537123
"Path484",0.336982152990566
"Path485",0.387694269817684
"Path486",0.324044384791405
"Path487",0.980678715792902
"Path488",0.49541387808102
"Path489",0.439138486609456
"Path490",0.270701653108535
"Path491",0.423204918499767
"Path492",0.74505092239133
"Path493",0.493307867925192
"Path494",0.212763077252433
"Path495",0.952766779488381
"Path496",0.584126169559239
"Path497",0.481408101490097
"Path498",0.327662030592336
"Path499",0.25536439510084
"Path500",0.631097658758875
"Path501",0.389287489122145
"Path502",0.428957730054957
"Path503",0.144780887887057
"Path504",0.541939026340144
"Path505",0.515930379802438
"Path506",0.998448205167898
"Path507",0.21200195739297
"Path508",0.21200195739297
"Path509",0.757457720044836
"Path510",0.442949223607041
"Path511",0.0251872542865993
"Path512",0.675747081546133
"Path513",0.155182179474187
"Path514",0.368059326166606
"Path515",0.316855268299582
"Path516",0.347679663353875
"Path517",0.62821514990152
"Path518",0.366087591582735
"Path519",0.198838235059311
"Path520",0.548262487609192
"Path521",0.484135407781233
"Path522",0.247411311083658
"Path523",0.0293547687935447
"Path524",0.545540322883716
"Path525",0.769681177226335
"Path526",0.698935076027632
"Path527",0.0857049241818774
"Path528",0.884757670895274
"Path529",0.229825733270704
"Path530",0.305815356683441
"Path531",0.115124619464643
"Path532",0.336110722043488
"Path533",0.317524643845214
"Path534",0.218395088640642
"Path535",0.204953052456454
"Path536",0.17381866833591
"Path537",0.358353295333152
"Path538",0.41325191406246
"Path539",0.177228544307786
"Path540",0.167705467404788
"Path541",0.286248139824659
"Path542",0.561280743406443
"Path543",0.18694892343421
"Path544",0.278546459156172
"Path545",0.35239822827698
"Path546",0.537573439392552
"Path547",0.387084649149477
"Path548",0.225482449922728
