PATH,Location,Ecotype,Population,Loc_eco,Path1,Path2,Path3,Path4,Path5,Path6,Path7,Path8,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22,Path23,Path24,Path25,Path26,Path27,Path28,Path29,Path30,Path31,Path32,Path33,Path34,Path35,Path36,Path37,Path38,Path39,Path40,Path41,Path42,Path43,Path44,Path45,Path46,Path47,Path48,Path49,Path50,Path51,Path52,Path53,Path54,Path55,Path56,Path57,Path58,Path59,Path60,Path61,Path62,Path63,Path64,Path65,Path66,Path67,Path68,Path69,Path70,Path71,Path72,Path73,Path74,Path75,Path76,Path77,Path78,Path79,Path80,Path81,Path82,Path83,Path84,Path85,Path86,Path87,Path88,Path89,Path90,Path91,Path92,Path93,Path94,Path95,Path96,Path97,Path98,Path99,Path100,Path101,Path102,Path103,Path104,Path105,Path106,Path107,Path108,Path109,Path110,Path111,Path112,Path113,Path114,Path115,Path116,Path117,Path118,Path119,Path120,Path121,Path122,Path123,Path124,Path125,Path126,Path127,Path128,Path129,Path130,Path131,Path132,Path133,Path134,Path135,Path136,Path137,Path138,Path139,Path140,Path141,Path142,Path143,Path144,Path145,Path146,Path147,Path148,Path149,Path150,Path151,Path152,Path153,Path154,Path155,Path156,Path157,Path158,Path159,Path160,Path161,Path162,Path163,Path164,Path165,Path166,Path167,Path168,Path169,Path170,Path171,Path172,Path173,Path174,Path175,Path176,Path177,Path178,Path179,Path180,Path181,Path182,Path183,Path184,Path185,Path186,Path187,Path188,Path189,Path190,Path191,Path192,Path193,Path194,Path195,Path196,Path197,Path198,Path199,Path200,Path201,Path202,Path203,Path204,Path205,Path206,Path207,Path208,Path209,Path210,Path211,Path212,Path213,Path214,Path215,Path216,Path217,Path218,Path219,Path220,Path221,Path222,Path223,Path224,Path225,Path226,Path227,Path228,Path229,Path230,Path231,Path232,Path233,Path234,Path235,Path236,Path237,Path238,Path239,Path240,Path241,Path242,Path243,Path244,Path245,Path246,Path247,Path248,Path249,Path250,Path251,Path252,Path253,Path254,Path255,Path256,Path257,Path258,Path259,Path260,Path261,Path262,Path263,Path264,Path265,Path266,Path267,Path268,Path269,Path270,Path271,Path272,Path273,Path274,Path275,Path276,Path277,Path278,Path279,Path280,Path281,Path282,Path283,Path284,Path285,Path286,Path287,Path288,Path289,Path290,Path291,Path292,Path293,Path294,Path295,Path296,Path297,Path298,Path299,Path300,Path301,Path302,Path303,Path304,Path305,Path306,Path307,Path308,Path309,Path310,Path311,Path312,Path313,Path314,Path315,Path316,Path317,Path318,Path319,Path320,Path321,Path322,Path323,Path324,Path325,Path326,Path327,Path328,Path329,Path330,Path331,Path332,Path333,Path334,Path335,Path336,Path337,Path338,Path339,Path340,Path341,Path342,Path343,Path344,Path345,Path346,Path347,Path348,Path349,Path350,Path351,Path352,Path353,Path354,Path355,Path356,Path357,Path358,Path359,Path360,Path361,Path362,Path363,Path364,Path365,Path366,Path367,Path368,Path369,Path370,Path371,Path372,Path373,Path374,Path375,Path376,Path377,Path378,Path379,Path380,Path381,Path382,Path383,Path384,Path385,Path386,Path387,Path388,Path389,Path390,Path391,Path392,Path393,Path394,Path395,Path396,Path397,Path398,Path399,Path400,Path401,Path402,Path403,Path404,Path405,Path406,Path407,Path408,Path409,Path410,Path411,Path412,Path413,Path414,Path415,Path416,Path417,Path418,Path419,Path420,Path421,Path422,Path423,Path424,Path425,Path426,Path427,Path428,Path429,Path430,Path431,Path432,Path433,Path434,Path435,Path436,Path437,Path438,Path439,Path440,Path441,Path442,Path443,Path444,Path445,Path446,Path447,Path448,Path449,Path450,Path451,Path452,Path453,Path454,Path455,Path456,Path457,Path458,Path459,Path460,Path461,Path462,Path463,Path464,Path465,Path466,Path467,Path468,Path469,Path470,Path471,Path472,Path473,Path474,Path475,Path476,Path477,Path478,Path479,Path480,Path481,Path482,Path483,Path484,Path485,Path486,Path487,Path488,Path489,Path490,Path491,Path492,Path493,Path494,Path495,Path496,Path497,Path498,Path499,Path500,Path501,Path502,Path503,Path504,Path505,Path506,Path507,Path508,Path509,Path510,Path511,Path512,Path513,Path514,Path515,Path516,Path517,Path518,Path519,Path520,Path521,Path522,Path523,Path524,Path525,Path526,Path527,Path528,Path529,Path530,Path531,Path532,Path533,Path534,Path535,Path536,Path537,Path538,Path539,Path540,Path541,Path542,Path543,Path544,Path545,Path546,Path547,Path548
IL_W_FUL_R10,IL,W,FUL,IL_W,0,234.9476771,553.2760089,81.93367335,17.71600845,3234.217718,0,2409.82156,4754.837779,0,154.5227614,1839.276912,62.82814621,1374.77927,9411.262858,9311.776898,5546.869755,1718.684837,21.61218966,792.6484225,14248.09723,4514.395578,250.8061476,15.73412784,0,5859.372629,3140.323244,5949.93268,567.4291379,1165.781851,5987.118271,38.5109222,4611.831615,0,125.222988,0,0,3486.448777,0,830.8805091,5522.279946,2974.616205,0,0,8.185846465,0,223.2759938,508.092888,91.38570616,86.11936503,0,235.3835535,223.2759938,3814.717284,3800.660092,0,168.8354184,6392.615232,190.5615071,4658.928963,0,950.3044991,0,4504.163751,4339.398873,24.44359856,28.87975834,3514.139059,3520.203603,761.5257578,5436.029956,6871.380021,951.5356278,6624.907177,0,15087.9115,80.52499166,13.47307122,86.79278278,0,0,1684.671372,54.88519642,110.284409,1543.195892,5756.426236,7174.350141,3379.926065,62.82814621,550.0932138,14.07494476,2156.907552,835.2370793,36.99471612,780.0822752,171.1348098,1130.867302,13.43998692,0,0,95.67538953,41.77539634,305.8686684,1503.773439,228.6574218,2032.181498,1129.623589,1602.234534,0,24.09139849,0,10.31741989,6485.346281,4054.260607,6010.253183,5950.477492,1895.731639,36.85426154,239.1801381,1071.128823,488.1775452,143.3450034,32.0318018,799.9275705,0,62.52946387,6364.154424,1483.775364,688.4704707,26.66413961,0,169.0495337,50.88110855,112.3919858,32.60894364,220.7828743,2667.474822,170.9153605,0,6019.171966,0,1708.36355,0,8245.650731,0,0,0,0,0,5979.780935,0,81.9236804,65.18000046,344.2560828,0,6289.126827,1129.623589,315.1269359,14551.77977,942.5131543,132.1431935,747.234709,1676.216247,5198.385888,224.8655851,3085.204545,0,0,344.4735508,6170.762691,5113.729298,0,83.87798662,0,0,4059.894242,1520.997201,12.75044165,263.1411807,0,150.6641957,333.3738123,39.31111683,42.72173265,0,333.3738123,0,4136.901798,180.38219,52.16882459,715.6843698,60.72269111,3964.667525,0,180.1778669,0,0,0,0,601.1999545,1822.095422,462.9749048,1754.994306,0,8887.946557,3386.317606,5609.112004,18.20686922,3597.66757,0,165.6851127,0,287.366236,0,0,0,0,0,515.7602601,0,0,0,0,0,0,0,0,2764.545949,2312.299881,1951.255385,3390.02093,486.9320008,0,9206.765405,606.9395136,2107.46116,17.71600845,0,0,0,0,8024.190233,11113.31294,10580.27479,10236.15632,9523.51514,12297.5279,447.7293362,839.5295071,5473.188929,167.2094935,336.3614141,702.0288461,0,0,15.99915706,88.35201746,913.2616849,0,0,2438.576633,11113.31294,4840.768652,59.8559648,111.5292289,707.3556473,440.1759145,1420.397604,0,0,0,1502.464611,62.74950528,45.43807979,98.31008192,0,2071.82975,55.58363751,5769.549821,5651.380687,5757.986608,0,0,0,49.7524117,0,13.51770369,0,30.69318465,0,331.1614638,702.1789209,631.1502959,0,376.2622488,3339.895077,0,0,94.73130399,328.5478509,20.86399693,114.9488464,0,0,316.096769,0,1658.890243,4946.469518,0,2643.696228,5797.882849,1579.025679,23.36035856,28.87975834,5732.736397,5106.232732,0,0,0,0,15.41273411,57.09440124,7623.218478,27.81991398,110.2901229,296.1256507,0,1021.614272,98.33352974,0,824.4061594,1569.028331,65.11029816,0,0,1658.252133,3315.183281,0,0,145.3553019,240.2515021,0,0,7022.736223,0,33.97155898,0,0,32.66245295,16.2475052,0,1973.253908,0,11.66084409,0,710.6749156,45.43807979,91.34111064,2998.705711,873.1831181,2235.076406,1795.311594,0,128.4315335,50.28115025,375.2123746,195.9367115,0,0,11155.21986,7566.907884,3464.452382,0,0,14291.20343,213.672615,325.0968351,163.5441289,0,15366.44176,13835.71935,15366.44176,14542.0428,12092.72372,0,4422.559673,784.4702114,2902.239726,616.6244841,0,6248.18989,831.241678,113.9470519,76.20708742,1091.690912,611.3210282,54.57629381,0,0,0,360.6518426,1061.89777,0,0,0,0,407.9723468,0,172.5188775,728.8272766,4609.53708,81.75611964,0,3154.70702,0,0,0,0,429.9287838,0,7690.024296,28.37783301,0,26.11146034,0,29.80385771,0,3570.011614,0,17.9536199,0,8795.051546,5412.23207,342.9754871,0,0,32.1162007,184.7553041,0,0,8705.114241,8700.245429,0,0,0,2713.587855,850.1131978,4077.725008,0,0,12.41220766,0,719.9017773,5224.354766,9454.846509,651.0084028,769.0042884,202.0128741,272.9701155,553.2760089,0,0,0,0,207.7160303,0,0,0,6025.137048,0,0,4305.322776,32.0318018,32.0318018,13.43998692,2871.281653,9155.164184,433.2132038,723.1495226,1750.329389,145.8651685,25.99693206,3974.528081,2165.274712,1286.777633,1822.095422,0,0,0,1130.867302,2477.97071,0,2479.163077,6359.603251,141.6502244,0,754.8139036,14.8107537,1684.161527,267.5617005,5878.706611,276.3067516,5281.174544,0,516.0694257,701.2020778,1048.650693,1048.650693,0,0,0,1064.067305,0,1046.521534,573.7415029,1286.778465,3212.929327,4507.884756,9813.781628,0,0,160.5853985,3869.047572,216.3832535,1110.490945,106.9896642,2258.65545,0,1501.068435,7110.039569,5281.174544,0,2506.079082,1474.920708,1396.993992,18.05023955,266.3844255,0,6850.589642,7263.314874,6571.503923,286.733238,4418.81915,10512970.54,46797068.48,543.8831848,0,15498.06314
IL_W_FUL_R4,IL,W,FUL,IL_W,231.3620963,2449.194858,4714.618138,253.9601258,826.559799,10955.29,126.9706494,3743.515298,9309.584879,155.9643823,680.39642,3627.077046,635.2905157,2253.141799,12006.05747,12418.29929,11957.288,4857.054174,683.0807489,5536.540364,19579.9285,9862.094374,1221.100578,29.71362496,150.7894565,7918.73633,10387.8218,11893.20973,3554.974705,3016.956167,11613.78147,265.6215259,10412.30593,61.36695158,177.2902654,927.6066966,133.078051,10839.6746,130.1068229,7228.926642,13824.69271,7077.457285,1382.834598,113.1682813,73.24415976,23.03788104,884.6445498,1442.411069,83.04144,26.30163664,396.149019,912.3340024,884.6445498,5012.353814,5445.706298,282.3285333,620.7979758,11253.0247,1015.491828,8165.774033,140.4790663,4124.268322,0,7935.709287,7922.573471,133.3848535,533.5160136,9042.085995,9227.651584,7684.195414,12840.58758,14687.73637,2363.233922,10022.92179,126.7299399,20615.0201,1191.556168,124.55644,158.0234809,2447.297211,46.5410689,3943.577511,500.0467897,102.1971075,3618.546031,10333.91213,10793.85798,8690.206054,635.2905157,1173.628529,2938.7455,4009.022298,1770.482063,1272.384305,1606.431919,344.3264183,5302.545031,0,0,0,118.2333469,610.6731626,1902.750051,989.2123931,0,3651.972305,1004.242046,1675.56064,923.9196683,654.6584318,0,292.1116957,13156.37426,10510.83051,9624.734663,12293.80324,5306.564856,0,644.3075115,2268.730186,1050.618862,1005.196292,176.5011745,1530.125282,990.8859345,5.447336068,11180.56697,3972.435651,789.9671528,116.6663656,198.5069988,81.40082943,205.8442738,215.0269776,25.28495369,254.4585436,5431.1002,1329.562003,4350.831255,11655.10773,469.3175121,1777.206089,532.6521711,15106.96319,23.40967065,738.6443353,0,106.1592494,0,8369.847442,0,1131.487792,1679.095921,47.90157968,0,14303.79207,1004.242046,78.10204861,19439.28443,183.0253652,284.2707394,1233.974923,1361.796998,14528.88035,3186.939388,8432.777137,46.11245908,110.2975746,2181.699121,12886.46233,5809.778473,0,10.84771287,0,0,7676.319448,3767.520085,73.21552597,1554.844012,126.4684386,748.6224672,1346.447501,152.0857758,241.1079077,155.2760504,1346.447501,0,7216.626884,152.4416876,327.9168789,1005.59928,213.5302368,5447.666989,445.8100987,1888.592208,114.2519119,371.7743326,300.1347844,25.13763926,2329.717942,5868.374967,1042.286055,3223.320742,0,16513.22491,4268.016909,14663.12126,0,3497.187392,146.1537876,74.15011094,62.31272735,457.7220651,949.0611132,1775.473209,1737.850098,1169.707431,1169.707431,1157.384422,816.2782263,1266.73861,816.2782263,0,1169.707431,1941.667843,1941.667843,1941.667843,11282.30468,6254.744032,4038.283374,4064.236961,3196.856266,174.3366933,19824.1799,1458.805979,10740.93574,826.559799,247.5222736,247.5222736,303.5748246,224.5145042,13851.16155,15241.18843,16299.90968,15600.48903,17156.61217,18822.40169,3470.406556,5623.122047,13353.03784,197.8983032,1081.882037,2074.018575,247.5222736,121.7900201,361.8939644,1945.665394,1857.272725,0,144.4960939,4164.299561,15241.18843,12635.56921,289.1947912,533.161119,5193.395512,1775.105083,2251.876073,582.4227738,1448.775742,920.1319164,4132.141303,245.8679415,18.39281782,233.5251704,290.4550193,6127.242943,59.77302986,12510.46392,11356.01624,12067.41424,65.62764446,0,88.3080251,670.765492,0,13.3698629,0,0,0,1569.892762,5451.208679,2325.923609,0,6217.694388,4556.896653,187.8784135,0,32.65685632,78.41672032,39.28924942,38.43069279,669.1092668,0,4342.257504,676.1257284,6015.0394,13588.82837,979.8682085,4370.373585,11013.12425,4104.413148,191.8583196,533.5160136,10976.5151,8942.058714,72.27174414,0,80.45859774,252.0281992,68.7087396,2237.462933,10780.60357,0,904.0528609,471.5743761,12.23703132,610.4963522,28.41422979,0,3332.088218,3604.289042,2497.237426,299.4980431,243.0735535,2782.848964,9763.454863,27.19330472,0,606.7280329,162.5031716,218.070502,0,7231.188224,510.4376423,414.2061771,66.77946088,0,32.21686539,173.3206087,121.0852663,3854.490605,0,143.5631262,16.18452139,3073.061626,18.39281782,72.96406995,12818.63254,2625.35546,8715.077198,2556.451911,0,342.7346981,160.0497221,7500.86471,6569.151484,325.7121629,14.63526213,12525.67255,8950.886714,6309.17617,713.5032509,0,17082.49072,1002.543735,7748.594928,99.30335941,0,21763.15558,19244.92953,21763.15558,20370.82183,19102.66519,30.81507794,13958.67272,3068.086445,3512.600169,1665.511062,42.87305312,11090.11448,1994.098034,61.783817,322.8212312,807.5572477,4481.629255,164.8690671,0,172.3398386,107.5309898,1575.757419,2758.616688,204.6260807,204.6260807,239.0685309,42.37591898,3237.860117,0,830.7452492,2665.708489,3073.895991,1600.209585,478.0636942,8657.284972,0,44.72953283,110.7182067,0,798.3637148,416.9442347,10590.73715,0,89.89331541,0,711.8053144,54.00676121,49.63254522,3795.873486,18.86054555,155.4589571,0,21496.73698,13262.1604,203.955121,0,124.4830779,0,1722.072931,891.3092435,12.93459279,14958.84674,14957.55697,0,0,0,9593.324101,1384.723721,8782.54239,0,0,852.030674,571.6419545,2825.327333,11906.8185,14781.46111,2235.655283,3618.565606,63.60077465,1208.163875,4714.618138,22.98062525,0,0,0,294.8405199,108.2921673,108.2921673,108.2921673,8963.928138,112.1649041,107.4162362,6136.427458,176.5011745,176.5011745,0,6234.886885,13684.93346,2249.597118,3351.795597,1380.194905,3044.58889,1150.171409,6239.689982,4771.161395,3853.862155,5868.374967,750.7065932,265.2427246,391.7040805,6011.016994,5127.275799,0,16458.10123,14104.77028,466.1654083,234.9023134,3294.461832,164.7397186,3717.386705,5250.247624,13807.14378,1631.554339,8982.741215,121.5528932,1680.246323,683.5229917,4193.876377,4193.876377,421.2740904,668.7304303,226.9276329,3554.700886,12.57245385,8011.229327,2636.633075,709.2131466,4175.522351,7765.284652,16970.28784,30.93481008,290.4550193,1349.081857,7309.969602,6304.949087,2478.663367,431.1395735,6694.244697,17.3561878,4806.383351,12682.34136,9991.235766,0,7360.881688,5253.89018,7217.580759,254.6282792,127.8080813,112.446204,12291.09522,11341.81014,12357.02615,1313.626431,10860.86251,24812440.73,44678715.85,1754.595746,128.1269246,22444.75067
IL_W_DES_R1,IL,W,DES,IL_W,10.10679966,1028.565803,1637.102139,118.1675937,93.21969754,8153.296297,0,4353.486158,8416.294936,0,0,2577.408521,47.15999508,2500.065844,13862.07052,13700.72301,9608.657942,2507.578448,10.51276619,3524.715308,21131.13636,6987.151879,803.1560186,24.11126463,18.77091985,8905.224979,6497.982053,9212.509292,2412.406054,2513.70344,9996.506593,217.9384338,8132.547035,0,198.7299911,0,16.71288815,5560.736763,0,2146.922814,10050.65871,5528.998485,280.5650357,0,7.830381336,0,303.4427372,830.8443252,131.8248684,87.42637963,73.07142453,303.1911332,303.4427372,5574.391185,5009.092385,235.468489,269.9366957,9916.434174,854.788281,6838.908931,44.65299298,2632.647598,0,7387.991136,7934.149963,107.4472935,370.4802462,5658.386619,5691.570985,1859.534347,9941.123668,11708.36357,1588.133642,8161.875704,12.41086111,22555.58281,614.925597,33.85431722,317.9777062,39.32147246,0,2777.037048,72.27490276,160.6885905,2564.430592,9251.875637,10498.51993,5450.044568,47.15999508,1570.76142,433.0304494,5875.899943,1241.448974,248.4496398,1584.850032,252.0090627,2872.810029,0,146.037933,0,133.7888008,625.2591362,413.3198592,3122.653714,180.680897,3349.94438,1569.171355,3158.238902,227.5931642,165.096315,105.7252046,29.43974902,10668.50696,7098.782181,9560.591161,9177.882314,3245.841435,33.79734237,494.1487891,1484.322145,361.1337837,631.2073441,181.9877487,1280.519795,0,81.03561824,8733.847539,2033.868589,728.3894925,110.9157047,75.77570433,271.8528118,420.9641759,121.3034318,48.13160914,151.0522265,4686.175053,318.5268065,0,9738.802503,80.97025832,2593.889378,0,13055.08991,0,108.4261523,0,0,79.15141094,9049.562005,0,444.4879529,229.378499,456.3294593,0,9407.27111,1602.728204,132.7094665,21488.79165,211.5320411,341.7487856,480.6353305,2059.766376,10291.08511,358.9979166,5500.173231,0,25.21269247,999.4912938,8242.653864,6706.43774,62.16393864,46.08537395,0,0,6537.498869,2559.712763,0,375.4904098,215.8042694,519.5802396,982.6546089,357.6737966,437.6691775,59.43807168,982.6546089,0,6412.507301,254.7735834,290.6420866,1122.223003,0,6957.41428,73.44030384,782.5338128,8.125729702,59.3517462,22.46791734,0,1470.388159,4241.195234,854.8149219,3177.002456,0,13486.2301,5266.611764,9330.444932,83.37143933,4889.42641,0,253.674646,13.31862723,470.7651797,0,0,0,0,0,543.5192997,0,0,0,0,0,0,0,0,5628.939996,2778.491294,2337.435014,4228.808052,0,36.66527125,15021.38029,1495.232715,5394.474189,93.21969754,0,0,0,0,11878.02255,16394.44354,14569.94521,14142.174,14892.37863,17273.78039,1533.369785,1342.005379,9617.870263,0,854.7905929,1218.039425,0,28.16640287,21.13720098,341.3377752,534.0182869,38.30312861,0,4716.008731,16394.44354,8959.236268,0,0,2410.979032,1718.294228,3992.442414,26.76149651,0,35.5034928,2586.5946,337.9972603,52.87644768,141.8230024,16.42090529,4084.45004,25.15918089,8921.310008,8588.231097,8967.567717,12.96924306,0,0,65.5832654,0,24.94240557,47.04817281,58.70373908,0,772.6900556,3680.942532,1338.781708,99.6013944,159.4232885,5523.614095,14.91467256,0,170.1668344,270.6186714,31.95083076,173.199044,168.5177943,0,543.5149906,199.1667602,3176.956275,9023.818599,190.0049263,5586.130334,9394.681636,3752.934304,72.54872482,370.4802462,8229.178564,6711.818523,0,0,0,62.65057477,80.4661038,343.4266565,11502.23818,47.13655591,140.7552148,98.19519809,0,1530.494898,27.95520583,0,2060.753449,3337.183715,296.2534237,18.77487646,36.48070946,2914.948518,4631.645926,0,0,19.60137607,158.1244438,39.34471028,9.0938806,12169.86186,0,179.4413895,22.14060986,0,137.9541845,21.02651465,40.1267215,2860.547422,0,386.5969194,0,1450.340494,52.87644768,104.7460488,6135.544538,2363.884739,4275.128691,3687.179693,23.14113411,709.6965636,120.5836169,159.4753795,83.86854565,0,0,13719.85917,12328.50068,5897.439372,125.5459156,0,19631.44124,602.9241778,139.4079207,176.6964442,0,21952.26394,19760.47177,21952.26394,20793.77196,17163.14729,0,9969.948165,3181.795043,3632.688601,889.9140875,0,9268.318438,2003.194724,229.4052005,117.0683792,1479.663286,1941.174619,0,0,36.06105999,0,954.0106537,1843.326289,47.31227101,47.31227101,49.21480234,81.94181655,1404.10107,0,589.5494925,1836.047825,4766.084086,438.0671331,0,5594.915233,0,0,26.35513739,0,184.2080345,0,11772.80751,0,0,45.51806065,33.8575803,96.94445748,108.9394427,4417.023739,0,149.9359784,0,15150.72732,9451.073356,321.7925813,0,0,64.38863597,638.7443533,0,120.7954361,13282.71362,13282.71362,0,0,21.26642419,5741.825369,1336.443706,6691.075474,0,0,0,0,1547.896486,7821.153886,14107.53624,816.4414376,2250.401874,394.8089971,1154.458967,1637.102139,0,178.3982539,74.53412575,0,437.1148476,0,0,0,9100.357835,415.7780076,561.2500945,9391.303855,181.9877487,181.9877487,0,4878.203467,13271.05284,1161.41473,2382.03738,1888.244705,660.2529368,567.0708665,6488.324638,4569.799751,3139.031676,4241.195234,437.348451,0,0,3037.525405,4057.304178,0,5705.259984,10874.101,174.5883915,16.87756233,1170.287551,0,3338.46589,727.8356538,8905.154449,1448.531032,8881.044249,152.5685833,957.1384885,888.1959649,1917.260559,1917.260559,63.39479609,40.3004276,31.47940238,2240.030276,0,2986.195734,932.8323597,1831.287326,6209.973207,8863.395162,11996.0285,0,14.18224306,604.2117032,4225.12184,484.2110014,2898.806949,652.0116422,2269.084041,16.81952476,3085.717319,12640.8701,8795.487268,0,4802.914889,3679.188472,3710.887875,9.802918715,124.1949837,0,10361.22693,9862.360492,10217.61672,398.6766542,7812.668615,18475227.63,58553272.88,2879.320145,0,24258.16158
IL_W_DES_R6,IL,W,DES,IL_W,0,369.7792486,516.6057632,95.3196647,19.19487877,3461.992188,0,2444.562858,4301.414432,0,112.1654468,1849.161878,0,890.6874666,9877.535645,9672.868969,5911.746739,2167.868271,0,291.2069103,15256.28858,4781.149408,176.1644701,0,0,6276.907188,2836.749109,6213.87463,479.6176434,1013.167772,6084.664246,197.545864,4426.185415,0,160.8208402,0,0,3746.013233,0,498.2326836,5335.030341,3304.73012,0,0,0,0,70.6031602,339.3134804,89.96696412,55.46407699,0,69.91234185,70.6031602,3615.238766,4117.620913,0,284.7891538,6569.319224,0,5134.20029,39.58050967,923.8860813,0,4844.793235,4276.510014,64.22248922,0,3561.460673,3561.460673,997.5559995,5866.790579,7374.221624,1050.605529,6115.817725,0,16482.2459,106.3687921,0,192.2379433,0,0,1848.837632,11.46712718,108.6874246,1695.407731,5291.589929,6415.318295,3244.953755,0,734.3737243,16.46704083,2353.656424,664.0096409,46.06133806,963.529493,186.1507949,1101.887058,0,18.98431803,0,104.350781,194.3230904,321.5412283,2495.180183,178.5158216,1873.197954,1637.11144,2324.534443,0,85.90364639,0,0,7289.720443,3649.425204,5173.188086,5701.453943,2540.384471,95.58450251,325.1748963,1096.066089,386.9869642,101.5330458,39.82224407,654.4375725,0,148.9491002,6675.657631,868.6123135,556.1264505,0,0,250.8624073,39.75443624,215.3257329,0,142.6866696,2232.546057,250.7848877,0,6659.895857,0,1707.535143,55.66352412,7973.711647,0,0,0,0,0,6842.516297,0,74.46787113,0,232.2537005,0,6033.808821,1637.11144,212.3872096,15838.57428,147.9383116,212.2496125,444.9009818,1859.769043,5239.467295,172.6320867,2593.87491,0,0,227.9591902,6027.015088,4607.63238,0,10.42011149,14.26286248,0,4176.051581,1684.483785,0,308.7666314,32.07947672,56.78069164,247.0131216,14.60138781,12.43061112,0,247.0131216,0,4355.111071,230.1501492,86.45943564,869.4207734,0,3940.929157,0,273.5430697,0,0,0,0,539.6261007,2575.843786,345.2639509,1367.186605,0,9106.882081,2793.839515,6422.223842,22.92382634,3058.187763,0,238.7323977,0,225.7709457,0,0,0,0,0,887.7445068,0,0,0,0,0,0,0,0,2646.236514,2367.41551,1977.914473,3615.877207,0,0,8836.253241,385.8404562,2370.950027,19.19487877,0,0,0,0,7230.073757,11552.80034,10115.62356,9799.29911,9659.242759,11720.98564,516.5947615,734.0221642,5829.97039,0,254.7758061,647.9021007,0,0,14.14291014,29.19927775,461.2169675,0,0,2301.8582,11552.80034,4690.37715,0,0,1159.377824,672.3260937,2011.651718,0,0,0,1324.238613,142.0879254,59.58082464,48.32290606,0,1790.030522,52.28597407,5463.293968,5199.980048,5534.603832,0,0,0,19.52447354,0,39.01077902,0,0,0,279.3725179,243.4570904,384.671345,0,71.29692219,2952.481719,0,0,19.15566597,217.4338743,0,22.49238708,0,0,221.381465,0,1314.900051,5610.525819,0,2269.99115,5687.613573,1516.708697,48.9163579,0,6130.902547,4785.468803,0,0,0,0,0,0,8705.9562,26.58053856,100.6476656,165.3984188,0,1262.934452,33.84429022,0,995.3718253,1725.123668,5.808020886,0,0,1194.541764,3216.956984,0,0,21.04805647,176.5630123,0,0,7117.316228,0,86.68477078,14.81913553,0,0,0,14.94927427,1802.592541,0,91.5893074,0,1139.080496,59.58082464,81.76068698,2915.851936,510.2616031,2243.334593,2037.182476,0,97.25069825,112.6378781,71.21316742,47.62625818,0,0,12721.64963,8112.020367,4145.987366,58.06540314,107.8951409,15223.82287,344.5865218,79.16886555,0,0,15645.53273,14334.73414,15645.53273,15068.24697,11489.11863,0,4987.677347,776.8806802,3119.543347,381.678204,0,6087.101183,1114.995998,0,0,597.9027281,734.0714245,0,0,0,0,318.1461659,1038.13792,0,0,0,0,245.5297728,0,348.7524616,837.8006786,4825.412738,127.0698584,0,3520.180136,0,0,0,0,143.0916222,57.14399087,7466.754115,0,0,0,0,0,0,3571.576144,0,80.58688268,0,8285.138354,5263.102092,193.3174561,17.52075908,0,68.67025242,148.2535128,0,0,8893.982969,8893.982969,0,0,8.761238158,2427.365041,966.2843138,3998.557054,0,0,0,0,991.6350635,4910.671598,9755.544865,720.9447451,742.2385673,206.833875,426.4578594,516.6057632,0,0,0,0,325.5560243,0,0,0,5856.89265,0,0,4267.716842,39.82224407,39.82224407,0,2412.053227,8575.208935,619.5514033,357.5945248,1768.767812,150.4283907,0,4506.486331,2215.737448,1299.933177,2575.843786,85.47308931,0,0,1101.887058,2539.459358,0,2541.927718,5642.062758,0,0,651.7545791,0,1746.791355,156.281549,5833.507941,315.8633754,4394.119479,43.89019381,407.5168457,612.4867101,1115.663004,1115.663004,70.36450461,0,38.72048728,1402.431645,0,1236.028653,691.6052211,921.7937934,3619.224879,4605.85273,9839.012724,0,0,145.0324819,4135.540895,109.2607561,1701.532591,85.77976882,1177.25305,0,1245.862432,8121.732329,4394.119479,0,2042.393751,1920.298351,1963.587067,9.727201151,128.6830536,0,6930.397759,7253.514404,6134.423262,276.7114114,4866.435852,10859251.49,49485961.16,753.8236554,0,17063.08154
